,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Run Date,Account,Action,Symbol,Description,Type,Exchange Quantity,Exchange Currency,Currency,Price,Quantity,Exchange Rate,Commission,Fees,Accrued Interest,Amount,Settlement Date
03/26/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 11 25 $102 (100 SHS) (Margin),-NVDA250411P102,PUT (NVDA) NVIDIA CORPORATION APR 11 25 $102 (100 SHS),Margin,0,,USD,0.96,1,0,0.65,0.03,,-96.68,03/27/2025
03/26/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 11 25 $112 (100 SHS) (Margin),-NVDA250411P112,PUT (NVDA) NVIDIA CORPORATION APR 11 25 $112 (100 SHS),Margin,0,,USD,3.47,-1,0,0.65,0.03,,346.32,03/27/2025
03/26/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $105 (100 SHS) (Margin),-NVDA250328P105,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $105 (100 SHS),Margin,0,,USD,0.11,-1,0,0.55,0.03,,10.42,03/27/2025
03/26/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $115 (100 SHS) (Margin),-NVDA250328P115,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $115 (100 SHS),Margin,0,,USD,2.35,1,0,0.65,0.03,,-235.68,03/27/2025
03/25/2025,Individual,YOU BOUGHT CLOSING TRANSACTION CALL (PLTR) PALANTIR APR 25 25 $97 (100 SHS) (Margin),-PLTR250425C97,CALL (PLTR) PALANTIR APR 25 25 $97 (100 SHS),Margin,0,,USD,6.65,1,0,0.65,0.03,,-665.68,03/26/2025
03/25/2025,Individual,YOU SOLD OPENING TRANSACTION CALL (PLTR) PALANTIR MAY 16 25 $100 (100 SHS) (Margin),-PLTR250516C100,CALL (PLTR) PALANTIR MAY 16 25 $100 (100 SHS),Margin,0,,USD,9.6,-1,0,0.65,0.06,,959.29,03/26/2025
03/21/2025,Individual,YOU SOLD OPENING TRANSACTION CALL (PLTR) PALANTIR APR 25 25 $97 (100 SHS) (Margin),-PLTR250425C97,CALL (PLTR) PALANTIR APR 25 25 $97 (100 SHS),Margin,0,,USD,3.3,-1,0,0.65,0.03,,329.32,03/24/2025
03/21/2025,Individual,YOU BOUGHT CLOSING TRANSACTION CALL (PLTR) PALANTIR AUG 15 25 $125 (100 SHS) (Margin),-PLTR250815C125,CALL (PLTR) PALANTIR AUG 15 25 $125 (100 SHS),Margin,0,,USD,5.5,1,0,0.65,0.03,,-550.68,03/24/2025
03/20/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000APR 17 25 $182 (100 SHS) (Margin),-IWM250417P182,PUT (IWM) ISHARES RUSSELL 2000APR 17 25 $182 (100 SHS),Margin,0,,USD,0.39,1,0,0.65,0.03,,-39.68,03/21/2025
03/20/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (IWM) ISHARES RUSSELL 2000APR 17 25 $192 (100 SHS) (Margin),-IWM250417P192,PUT (IWM) ISHARES RUSSELL 2000APR 17 25 $192 (100 SHS),Margin,0,,USD,1.13,-1,0,0.65,0.03,,112.32,03/21/2025
03/19/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $95 (100 SHS) (Margin),-NVDA250321P95,PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $95 (100 SHS),Margin,0,,USD,0.01,-1,0,0.05,0.03,,0.92,03/20/2025
03/19/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $105 (100 SHS) (Margin),-NVDA250321P105,PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $105 (100 SHS),Margin,0,,USD,0.06,1,0,,0.03,,-6.03,03/20/2025
03/18/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $94 (100 SHS) (Margin),-NVDA250328P94,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $94 (100 SHS),Margin,0,,USD,0.27,1,0,0.65,0.03,,-27.68,03/19/2025
03/18/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $104 (100 SHS) (Margin),-NVDA250328P104,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $104 (100 SHS),Margin,0,,USD,1.03,-1,0,0.65,0.03,,102.32,03/19/2025
03/18/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $95 (100 SHS) (Margin),-NVDA250321P95,PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $95 (100 SHS),Margin,0,,USD,0.08,1,0,0.4,0.03,,-8.43,03/19/2025
03/18/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $105 (100 SHS) (Margin),-NVDA250321P105,PUT (NVDA) NVIDIA CORPORATION MAR 21 25 $105 (100 SHS),Margin,0,,USD,0.51,-1,0,0.65,0.03,,50.32,03/19/2025
03/17/2025,Individual,EXPIRED PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $87 as of Mar-14-2025 PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $87 (100 SHS) (Margin),-NVDA250314P87,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $87 (100 SHS),Margin,0,,USD,,-1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $97 as of Mar-14-2025 PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $97 (100 SHS) (Margin),-NVDA250314P97,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $97 (100 SHS),Margin,0,,USD,,1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (PLTR) PALANTIR MAR 14 25 $65 as of Mar-14-2025 PUT (PLTR) PALANTIR MAR 14 25 $65 (100 SHS) (Margin),-PLTR250314P65,PUT (PLTR) PALANTIR MAR 14 25 $65 (100 SHS),Margin,0,,USD,,-1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $105 as of Mar-14-2025 PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $105 (100 SHS) (Margin),-NVDA250314P105,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $105 (100 SHS),Margin,0,,USD,,-1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (PLTR) PALANTIR MAR 14 25 $75 as of Mar-14-2025 PUT (PLTR) PALANTIR MAR 14 25 $75 (100 SHS) (Margin),-PLTR250314P75,PUT (PLTR) PALANTIR MAR 14 25 $75 (100 SHS),Margin,0,,USD,,1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (PLTR) PALANTIR MAR 14 25 $67 as of Mar-14-2025 PUT (PLTR) PALANTIR MAR 14 25 $67 (100 SHS) (Margin),-PLTR250314P67,PUT (PLTR) PALANTIR MAR 14 25 $67 (100 SHS),Margin,0,,USD,,-1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (PLTR) PALANTIR MAR 14 25 $77 as of Mar-14-2025 PUT (PLTR) PALANTIR MAR 14 25 $77 (100 SHS) (Margin),-PLTR250314P77,PUT (PLTR) PALANTIR MAR 14 25 $77 (100 SHS),Margin,0,,USD,,1,0,,,,0,
03/17/2025,Individual,EXPIRED PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $115 as of Mar-14-2025 PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $115 (100 SHS) (Margin),-NVDA250314P115,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $115 (100 SHS),Margin,0,,USD,,1,0,,,,0,
03/17/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 25 25 $107 (100 SHS) (Margin),-NVDA250425P107,PUT (NVDA) NVIDIA CORPORATION APR 25 25 $107 (100 SHS),Margin,0,,USD,3.03,1,0,0.65,0.03,,-303.68,03/18/2025
03/17/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 25 25 $117 (100 SHS) (Margin),-NVDA250425P117,PUT (NVDA) NVIDIA CORPORATION APR 25 25 $117 (100 SHS),Margin,0,,USD,6.45,-1,0,0.65,0.05,,644.3,03/18/2025
03/17/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $119 (100 SHS) (Margin),-NVDA250328P119,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $119 (100 SHS),Margin,0,,USD,4.58,1,0,0.65,0.03,,-458.68,03/18/2025
03/17/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $109 (100 SHS) (Margin),-NVDA250328P109,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $109 (100 SHS),Margin,0,,USD,1.36,-1,0,0.65,0.03,,135.32,03/18/2025
03/17/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 17 25 $95 (100 SHS) (Margin),-NVDA250417P95,PUT (NVDA) NVIDIA CORPORATION APR 17 25 $95 (100 SHS),Margin,0,,USD,0.84,1,0,0.65,0.03,,-84.68,03/18/2025
03/17/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 17 25 $105 (100 SHS) (Margin),-NVDA250417P105,PUT (NVDA) NVIDIA CORPORATION APR 17 25 $105 (100 SHS),Margin,0,,USD,2.12,-1,0,0.65,0.03,,211.32,03/18/2025
03/13/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR APR 25 25 $71 (100 SHS) (Margin),-PLTR250425P71,PUT (PLTR) PALANTIR APR 25 25 $71 (100 SHS),Margin,0,,USD,4.37,1,0,0.65,0.03,,-437.68,03/14/2025
03/13/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR APR 25 25 $81 (100 SHS) (Margin),-PLTR250425P81,PUT (PLTR) PALANTIR APR 25 25 $81 (100 SHS),Margin,0,,USD,8.75,-1,0,0.65,0.06,,874.29,03/14/2025
03/13/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR APR 11 25 $86 (100 SHS) (Margin),-PLTR250411P86,PUT (PLTR) PALANTIR APR 11 25 $86 (100 SHS),Margin,0,,USD,10.34,-1,0,0.65,0.06,,1033.29,03/14/2025
03/13/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $90 (100 SHS) (Margin),-PLTR250314P90,PUT (PLTR) PALANTIR MAR 14 25 $90 (100 SHS),Margin,0,,USD,10.11,1,0,0.65,0.03,,-1011.68,03/14/2025
03/13/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $83 (100 SHS) (Margin),-PLTR250314P83,PUT (PLTR) PALANTIR MAR 14 25 $83 (100 SHS),Margin,0,,USD,4.19,1,0,0.65,0.03,,-419.68,03/14/2025
03/13/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $73 (100 SHS) (Margin),-PLTR250314P73,PUT (PLTR) PALANTIR MAR 14 25 $73 (100 SHS),Margin,0,,USD,0.35,-1,0,0.65,0.03,,34.32,03/14/2025
03/13/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $80 (100 SHS) (Margin),-PLTR250314P80,PUT (PLTR) PALANTIR MAR 14 25 $80 (100 SHS),Margin,0,,USD,1.99,-1,0,0.65,0.03,,198.32,03/14/2025
03/07/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR APR 11 25 $64 (100 SHS) (Margin),-PLTR250411P64,PUT (PLTR) PALANTIR APR 11 25 $64 (100 SHS),Margin,0,,USD,1.47,1,0,0.65,0.03,,-147.68,03/10/2025
03/07/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR APR 11 25 $74 (100 SHS) (Margin),-PLTR250411P74,PUT (PLTR) PALANTIR APR 11 25 $74 (100 SHS),Margin,0,,USD,3.53,-1,0,0.65,0.03,,352.32,03/10/2025
03/07/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 11 25 $95 (100 SHS) (Margin),-NVDA250411P95,PUT (NVDA) NVIDIA CORPORATION APR 11 25 $95 (100 SHS),Margin,0,,USD,1.82,-1,0,0.65,0.03,,181.32,03/10/2025
03/07/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 11 25 $85 (100 SHS) (Margin),-NVDA250411P85,PUT (NVDA) NVIDIA CORPORATION APR 11 25 $85 (100 SHS),Margin,0,,USD,0.75,1,0,0.65,0.03,,-75.68,03/10/2025
03/07/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 07 25 $74 (100 SHS) (Margin),-PLTR250307P74,PUT (PLTR) PALANTIR MAR 07 25 $74 (100 SHS),Margin,0,,USD,0.01,-1,0,0.05,0.03,,0.92,03/10/2025
03/07/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR MAR 07 25 $84 (100 SHS) (Margin),-PLTR250307P84,PUT (PLTR) PALANTIR MAR 07 25 $84 (100 SHS),Margin,0,,USD,0.47,1,0,,0.03,,-47.03,03/10/2025
03/06/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $87 (100 SHS) (Margin),-NVDA250314P87,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $87 (100 SHS),Margin,0,,USD,0.18,1,0,0.65,0.03,,-18.68,03/07/2025
03/06/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $97 (100 SHS) (Margin),-NVDA250314P97,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $97 (100 SHS),Margin,0,,USD,0.68,-1,0,0.65,0.03,,67.32,03/07/2025
03/06/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 04 25 $95 (100 SHS) (Margin),-NVDA250404P95,PUT (NVDA) NVIDIA CORPORATION APR 04 25 $95 (100 SHS),Margin,0,,USD,1.89,-1,0,0.65,0.03,,188.32,03/07/2025
03/06/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 04 25 $85 (100 SHS) (Margin),-NVDA250404P85,PUT (NVDA) NVIDIA CORPORATION APR 04 25 $85 (100 SHS),Margin,0,,USD,0.77,1,0,0.65,0.03,,-77.68,03/07/2025
03/04/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $70 (100 SHS) (Margin),-CLS250417P70,PUT (CLS) CELESTICA INC COM APR 17 25 $70 (100 SHS),Margin,0,,USD,2.1,-1,0,0.65,0.03,,209.32,03/05/2025
03/04/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $60 (100 SHS) (Margin),-CLS250417P60,PUT (CLS) CELESTICA INC COM APR 17 25 $60 (100 SHS),Margin,0,,USD,0.8,1,0,0.65,0.03,,-80.68,03/05/2025
03/03/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 04 25 $100 (100 SHS) (Margin),-NVDA250404P100,PUT (NVDA) NVIDIA CORPORATION APR 04 25 $100 (100 SHS),Margin,0,,USD,1.91,-1,0,0.65,0.03,,190.32,03/04/2025
03/03/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION APR 04 25 $90 (100 SHS) (Margin),-NVDA250404P90,PUT (NVDA) NVIDIA CORPORATION APR 04 25 $90 (100 SHS),Margin,0,,USD,0.8,1,0,0.65,0.03,,-80.68,03/04/2025
03/03/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $72.5 (100 SHS) (Margin),-CLS250417P72.5,PUT (CLS) CELESTICA INC COM APR 17 25 $72.5 (100 SHS),Margin,0,,USD,2.2,-1,0,0.65,0.03,,219.32,03/04/2025
03/03/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $72.5 (100 SHS) (Margin),-CLS250417P72.5,PUT (CLS) CELESTICA INC COM APR 17 25 $72.5 (100 SHS),Margin,0,,USD,2.32,-1,0,0.65,0.03,,231.32,03/04/2025
03/03/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $62.5 (100 SHS) (Margin),-CLS250417P62.5,PUT (CLS) CELESTICA INC COM APR 17 25 $62.5 (100 SHS),Margin,0,,USD,0.85,1,0,0.65,0.03,,-85.68,03/04/2025
03/03/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (CLS) CELESTICA INC COM APR 17 25 $62.5 (100 SHS) (Margin),-CLS250417P62.5,PUT (CLS) CELESTICA INC COM APR 17 25 $62.5 (100 SHS),Margin,0,,USD,0.92,1,0,0.65,0.03,,-92.68,03/04/2025
02/28/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $83 (100 SHS) (Margin),-PLTR250314P83,PUT (PLTR) PALANTIR MAR 14 25 $83 (100 SHS),Margin,0,,USD,4.65,-1,0,0.65,0.05,,464.3,03/03/2025
02/28/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $73 (100 SHS) (Margin),-PLTR250314P73,PUT (PLTR) PALANTIR MAR 14 25 $73 (100 SHS),Margin,0,,USD,1.4,1,0,0.65,0.03,,-140.68,03/03/2025
02/28/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $86 (100 SHS) (Margin),-PLTR250228P86,PUT (PLTR) PALANTIR FEB 28 25 $86 (100 SHS),Margin,0,,USD,3.12,1,0,0.65,0.03,,-312.68,03/03/2025
02/28/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $76 (100 SHS) (Margin),-PLTR250228P76,PUT (PLTR) PALANTIR FEB 28 25 $76 (100 SHS),Margin,0,,USD,0.05,-1,0,0.25,0.03,,4.72,03/03/2025
02/27/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $105 (100 SHS) (Margin),-NVDA250328P105,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $105 (100 SHS),Margin,0,,USD,1.11,1,0,0.65,0.03,,-111.68,02/28/2025
02/27/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $115 (100 SHS) (Margin),-NVDA250328P115,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $115 (100 SHS),Margin,0,,USD,2.78,-1,0,0.65,0.03,,277.32,02/28/2025
02/24/2025,Individual,EXPIRED PUT (PLTR) PALANTIR FEB 21 25 $89 as of Feb-21-2025 PUT (PLTR) PALANTIR FEB 21 25 $89 (100 SHS) (Margin),-PLTR250221P89,PUT (PLTR) PALANTIR FEB 21 25 $89 (100 SHS),Margin,0,,USD,,1,0,,,,0,
02/24/2025,Individual,EXPIRED PUT (PLTR) PALANTIR FEB 21 25 $79 as of Feb-21-2025 PUT (PLTR) PALANTIR FEB 21 25 $79 (100 SHS) (Margin),-PLTR250221P79,PUT (PLTR) PALANTIR FEB 21 25 $79 (100 SHS),Margin,0,,USD,,-1,0,,,,0,
02/24/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $65 (100 SHS) (Margin),-PLTR250314P65,PUT (PLTR) PALANTIR MAR 14 25 $65 (100 SHS),Margin,0,,USD,0.49,1,0,0.65,0.03,,-49.68,02/25/2025
02/24/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $90 (100 SHS) (Margin),-PLTR250314P90,PUT (PLTR) PALANTIR MAR 14 25 $90 (100 SHS),Margin,0,,USD,4.16,-1,0,0.65,0.05,,415.3,02/25/2025
02/24/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $75 (100 SHS) (Margin),-PLTR250314P75,PUT (PLTR) PALANTIR MAR 14 25 $75 (100 SHS),Margin,0,,USD,1.59,-1,0,0.65,0.03,,158.32,02/25/2025
02/24/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $67 (100 SHS) (Margin),-PLTR250314P67,PUT (PLTR) PALANTIR MAR 14 25 $67 (100 SHS),Margin,0,,USD,0.51,1,0,0.65,0.03,,-51.68,02/25/2025
02/24/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $80 (100 SHS) (Margin),-PLTR250314P80,PUT (PLTR) PALANTIR MAR 14 25 $80 (100 SHS),Margin,0,,USD,1.41,1,0,0.65,0.03,,-141.68,02/25/2025
02/24/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR MAR 14 25 $77 (100 SHS) (Margin),-PLTR250314P77,PUT (PLTR) PALANTIR MAR 14 25 $77 (100 SHS),Margin,0,,USD,1.53,-1,0,0.65,0.03,,152.32,02/25/2025
02/24/2025,Individual,YOU BOUGHT CLOSING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $90 (100 SHS) (Margin),-PLTR250228P90,PUT (PLTR) PALANTIR FEB 28 25 $90 (100 SHS),Margin,0,,USD,2.1,1,0,0.65,0.03,,-210.68,02/25/2025
02/24/2025,Individual,YOU SOLD CLOSING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $80 (100 SHS) (Margin),-PLTR250228P80,PUT (PLTR) PALANTIR FEB 28 25 $80 (100 SHS),Margin,0,,USD,0.39,-1,0,0.65,0.03,,38.32,02/25/2025
02/21/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $105 (100 SHS) (Margin),-NVDA250314P105,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $105 (100 SHS),Margin,0,,USD,0.77,1,0,0.65,0.03,,-77.68,02/24/2025
02/21/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $115 (100 SHS) (Margin),-NVDA250314P115,PUT (NVDA) NVIDIA CORPORATION MAR 14 25 $115 (100 SHS),Margin,0,,USD,1.71,-1,0,0.65,0.03,,170.32,02/24/2025
02/21/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $90 (100 SHS) (Margin),-PLTR250228P90,PUT (PLTR) PALANTIR FEB 28 25 $90 (100 SHS),Margin,0,,USD,0.83,-1,0,0.65,0.03,,82.32,02/24/2025
02/21/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (PLTR) PALANTIR FEB 28 25 $80 (100 SHS) (Margin),-PLTR250228P80,PUT (PLTR) PALANTIR FEB 28 25 $80 (100 SHS),Margin,0,,USD,0.21,1,0,0.65,0.03,,-21.68,02/24/2025
02/20/2025,Individual,YOU SOLD OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $119 (100 SHS) (Margin),-NVDA250328P119,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $119 (100 SHS),Margin,0,,USD,2.52,-1,0,0.65,0.03,,251.32,02/21/2025
02/20/2025,Individual,YOU BOUGHT OPENING TRANSACTION PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $109 (100 SHS) (Margin),-NVDA250328P109,PUT (NVDA) NVIDIA CORPORATION MAR 28 25 $109 (100 SHS),Margin,0,,USD,1.18,1,0,0.65,0.03,,-118.68,02/21/2025
